one_shot,two_shot,four_shot,eight_shot,sixteen_shot,full_resource,model
12.543167981310074,12.126931867418687,13.15085975886909,15.76596056225431,15.640058039153368,17.975916059316635,True
0.06690598573696738,8.714180904600775,3.613725572559153,8.471695210034499,14.758512677863095,18.214611282140662,True
2.9437848087645424,11.869660426988,4.504784078631982,13.284564526032803,16.12466502227726,18.245573211673754,True
0.0,0.0,0.0,0.0,0.0,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,True
5.465127970923176,6.849018801482422,8.485210006668952,15.205212612144498,16.59234786711408,18.135046207865983,True
0.8372385514082796,9.592753182605238,9.203592656166549,15.596437021082568,15.847276358101666,18.214611282140662,True
3.730688958947999,11.96049799967444,6.8332547438507865,16.199504622411478,15.909715191510493,18.32513828594843,True
0.0,0.0,0.0,0.0,0.0,0.0,True
0.0,0.0,0.0,0.0,0.0,0.0,True
